master_row_id,experiment_id,experiment_class,source_dir,flow_uid,timestamp,source_endpoint,destination_endpoint,protocol,connection_state,label,label_id,flow_duration,orig_bytes,resp_bytes,total_bytes,orig_packets,resp_packets,total_packets,bytes_per_packet,orig_bytes_ratio,orig_packets_ratio,bytes_asymmetry_ratio,missed_bytes,is_well_known_dst_port,is_registered_dst_port,is_dynamic_dst_port,is_src_private_ip,is_dst_private_ip,proto_is_tcp,proto_is_udp,proto_is_icmp,conn_state_is_SF,conn_state_is_S0,conn_state_is_REJ,conn_state_is_RSTO,history_len,history_has_syn,history_has_reset,has_dns_context,dns_query_len,dns_query_entropy,dns_subdomain_depth,dns_max_label_len,dns_numeric_ratio,dns_vowel_ratio,dns_qtype_is_A,dns_qtype_is_TXT,dns_qtype_is_NULL,dns_is_nxdomain,dns_answer_count,dns_rtt,has_quic_context,quic_sni_len,quic_sni_entropy,quic_dcid_len,has_weird_anomaly,weird_anomaly_count_flow,weird_is_bad_syn_ack,weird_is_bad_http,weird_notice_flag,has_ssl_context,ssl_sni_len,ssl_sni_entropy,ssl_is_outdated_version,ssl_is_self_signed,ssl_has_ja3_fingerprint,ssl_resumed_flag,win_src_flow_count_60s,win_src_flow_rate_10s,win_src_unique_dst_ips_60s,win_src_unique_dst_ports_60s,win_src_failed_conn_ratio_60s,win_src_s0_syn_ratio_60s,win_src_total_orig_bytes_300s,win_src_outbound_byte_rate_60s,win_src_dns_query_count_60s,win_src_dns_nxdomain_ratio_60s,win_src_dns_unique_domains_60s,win_src_weird_count_60s,win_dst_inbound_flow_rate_10s,win_dst_unique_sources_60s,win_dst_s0_syn_ratio_10s,win_dst_avg_bytes_per_flow_60s,win_pair_flow_count_300s,win_pair_delta_t_mean,win_pair_delta_t_std,win_pair_delta_t_cv,win_pair_orig_bytes_std,win_pair_total_orig_bytes_300s
29,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,CQXgRgqbL629V82I6,1788288080.004577,127.0.0.1:49941,127.0.0.1:53,udp,SF,BENIGN,0,9.7e-05,48.0,64.0,112.0,1.0,1.0,2.0,56.0,0.4248,0.3333,-0.1416,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,30.0,3.6729,3.0,10.0,0.0,0.3704,1.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5,1.0,1.0,0.0,0.0,210.0,3.5,5.0,0.0,5.0,0.0,0.5,1.0,0.0,100.0,5.0,0.0805,0.0001,0.0009,10.4499,210.0
30,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,CGsBAyWVnQyy7Cy8d,1788288080.085076,127.0.0.1:50049,127.0.0.1:53,udp,SF,BENIGN,0,8e-05,67.0,83.0,150.0,1.0,1.0,2.0,75.0,0.4437,0.3333,-0.106,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,49.0,4.0106,5.0,14.0,0.0455,0.3947,1.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6,1.0,1.0,0.0,0.0,277.0,4.6167,6.0,0.0,6.0,0.0,0.6,1.0,0.0,108.3333,6.0,0.0805,0.0001,0.0008,13.3344,277.0
31,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,CODG7L1zkSn7Q50YEh,1788288080.185611,127.0.0.1:33251,127.0.0.1:53,udp,SF,BENIGN,0,0.000103,67.0,83.0,150.0,1.0,1.0,2.0,75.0,0.4437,0.3333,-0.106,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,49.0,4.0106,4.0,18.0,0.0,0.3571,1.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7,1.0,1.0,0.0,0.0,344.0,5.7333,7.0,0.0,7.0,0.0,0.7,1.0,0.0,114.2857,7.0,0.0838,0.0075,0.0892,14.3371,344.0
32,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,C9atBu1AhxFfNiQfxb,1788288080.286057,127.0.0.1:38633,127.0.0.1:53,udp,SF,BENIGN,0,0.000102,64.0,80.0,144.0,1.0,1.0,2.0,72.0,0.4414,0.3333,-0.1103,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,46.0,4.0915,5.0,11.0,0.0244,0.3077,1.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8,1.0,1.0,0.0,0.0,408.0,6.8,8.0,0.0,8.0,0.0,0.8,1.0,0.0,118.0,8.0,0.0862,0.009,0.1049,14.2829,408.0
33,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,C2KSSm4L9kuJTm8I5i,1788288080.386543,127.0.0.1:34528,127.0.0.1:53,udp,SF,BENIGN,0,0.000104,65.0,81.0,146.0,1.0,1.0,2.0,73.0,0.4422,0.3333,-0.1088,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,47.0,4.0441,5.0,14.0,0.0238,0.4103,1.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9,1.0,1.0,0.0,0.0,473.0,7.8833,9.0,0.0,9.0,0.0,0.9,1.0,0.0,121.1111,9.0,0.088,0.0097,0.1101,14.1666,473.0
34,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,CuXUtK2WgisPmoru99,1788288080.487007,127.0.0.1:38349,127.0.0.1:53,udp,SF,BENIGN,0,9.8e-05,37.0,89.0,126.0,1.0,1.0,2.0,63.0,0.2913,0.3333,-0.4094,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,19.0,3.2608,2.0,8.0,0.0,0.4118,0.0,1.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,1.0,0.0,0.0,510.0,8.5,10.0,0.0,10.0,0.0,1.0,1.0,0.0,121.6,10.0,0.0894,0.0099,0.1113,14.2267,510.0
35,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,Cz4q0437ApkdPT5GQf,1788288080.5675,127.0.0.1:38576,127.0.0.1:53,udp,SF,BENIGN,0,8.5e-05,47.0,99.0,146.0,1.0,1.0,2.0,73.0,0.3197,0.3333,-0.3537,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,29.0,3.8144,3.0,9.0,0.0,0.4231,0.0,1.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.1,1.0,1.0,0.0,0.0,557.0,9.2833,11.0,0.0,11.0,0.0,1.1,1.0,0.0,123.8182,11.0,0.0885,0.0098,0.1108,13.6133,557.0
36,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,CFaTtg4FbvyBvWIR27,1788288080.647839,127.0.0.1:48400,127.0.0.1:53,udp,SF,BENIGN,0,9.8e-05,44.0,96.0,140.0,1.0,1.0,2.0,70.0,0.3121,0.3333,-0.3688,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,26.0,3.8253,3.0,7.0,0.0,0.3182,0.0,1.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.2,1.0,1.0,0.0,0.0,601.0,10.0167,12.0,0.0,12.0,0.0,1.2,1.0,0.0,125.1667,12.0,0.0877,0.0096,0.1098,13.1622,601.0
37,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,CXeNH83u7XhU31SzF5,1788288080.72844,127.0.0.1:38381,127.0.0.1:53,udp,SF,BENIGN,0,0.000107,42.0,90.0,132.0,1.0,1.0,2.0,66.0,0.3158,0.3333,-0.3609,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,24.0,3.6573,2.0,10.0,0.0,0.3636,1.0,0.0,0.0,0.0,3.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.3,1.0,1.0,0.0,0.0,643.0,10.7167,13.0,0.0,13.0,0.0,1.3,1.0,0.0,125.6923,13.0,0.0871,0.0094,0.1082,12.8279,643.0
38,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,C1BLVD3AiKjW8Y3MC8,1788288080.808846,127.0.0.1:34820,127.0.0.1:53,udp,SF,BENIGN,0,9.6e-05,42.0,90.0,132.0,1.0,1.0,2.0,66.0,0.3158,0.3333,-0.3609,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,24.0,3.6573,2.0,10.0,0.0,0.3636,1.0,0.0,0.0,0.0,3.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.4,1.0,1.0,0.0,0.0,685.0,11.4167,14.0,0.0,13.0,0.0,1.4,1.0,0.0,126.1429,14.0,0.0866,0.0092,0.1066,12.5098,685.0
39,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,CTXDox1VGRmNG4rqj9,1788288080.889386,127.0.0.1:54661,127.0.0.1:53,udp,SF,BENIGN,0,7.3e-05,57.0,57.0,114.0,1.0,1.0,2.0,57.0,0.4957,0.3333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,39.0,3.7189,2.0,24.0,0.0,0.3714,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.5,1.0,1.0,0.0,0.0,742.0,12.3667,15.0,0.0667,14.0,0.0,1.5,1.0,0.0,125.3333,15.0,0.0862,0.009,0.1049,12.2522,742.0
40,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,C7GF7pYxKT7tRmvZk,1788288080.969801,127.0.0.1:49458,127.0.0.1:53,udp,SF,BENIGN,0,0.000107,47.0,47.0,94.0,1.0,1.0,2.0,47.0,0.4947,0.3333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,29.0,3.8833,2.0,15.0,0.0741,0.3043,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.6,1.0,1.0,0.0,0.0,789.0,13.15,16.0,0.125,15.0,0.0,1.6,1.0,0.0,123.375,16.0,0.0858,0.0089,0.1031,11.8781,789.0
41,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,C7Ebcs3NnyOxbivR56,1788288081.05014,127.0.0.1:45116,127.0.0.1:53,udp,SF,BENIGN,0,9.4e-05,50.0,50.0,100.0,1.0,1.0,2.0,50.0,0.495,0.3333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,32.0,3.9764,2.0,20.0,0.0,0.3571,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.7,1.0,1.0,0.0,0.0,839.0,13.9833,17.0,0.1765,16.0,0.0,1.7,1.0,0.0,122.0,17.0,0.0855,0.0087,0.1015,11.5246,839.0
42,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,CCS2TO3cXPxRLNDvBl,1788288081.130846,127.0.0.1:47130,127.0.0.1:53,udp,SF,BENIGN,0,0.000107,41.0,57.0,98.0,1.0,1.0,2.0,49.0,0.4141,0.3333,-0.1616,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,23.0,3.4144,2.0,8.0,0.0,0.35,1.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.8,1.0,1.0,0.0,0.0,880.0,14.6667,18.0,0.1667,17.0,0.0,1.8,1.0,0.0,120.6667,18.0,0.0852,0.0085,0.0996,11.3622,880.0
43,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,CE310A4HYodDiOfcih,1788288081.381277,127.0.0.1:43011,127.0.0.1:53,udp,SF,BENIGN,0,8.9e-05,41.0,57.0,98.0,1.0,1.0,2.0,49.0,0.4141,0.3333,-0.1616,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,23.0,3.4144,2.0,8.0,0.0,0.35,1.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.9,1.0,1.0,0.0,0.0,921.0,15.35,19.0,0.1579,17.0,0.0,1.9,1.0,0.0,119.4737,19.0,0.0944,0.0387,0.4105,11.1985,921.0
44,exp_benign_dns_004,BENIGN,data/experiments/BENIGN/exp_benign_dns_004,C14fBa3WhO6vSaA0Uj,1788288081.631726,127.0.0.1:53706,127.0.0.1:53,udp,SF,BENIGN,0,0.000103,41.0,57.0,98.0,1.0,1.0,2.0,49.0,0.4141,0.3333,-0.1616,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,23.0,3.4144,2.0,8.0,0.0,0.35,1.0,0.0,0.0,0.0,1.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,1.0,1.0,0.0,0.0,962.0,16.0333,20.0,0.15,17.0,0.0,2.0,1.0,0.0,118.4,20.0,0.1026,0.0513,0.5005,11.0359,962.0
45,exp_benign_tls_005,BENIGN,data/experiments/BENIGN/exp_benign_tls_005,CGzzFs3asdRjU3Dmp2,1788289016.821984,127.0.0.1:42974,127.0.0.1:443,tcp,RSTO,BENIGN,0,0.002026,1817.0,41229.0,43046.0,8.0,6.0,14.0,3074.7143,0.0422,0.5333,-0.9156,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,3.5879,0.0,0.0,0.0,0.0,8.0,0.8,1.0,1.0,1.0,0.0,27932.0,465.5333,0.0,0.0,0.0,0.0,0.8,1.0,0.0,16599.25,8.0,0.1351,0.0137,0.1014,3125.6868,27932.0
46,exp_benign_tls_005,BENIGN,data/experiments/BENIGN/exp_benign_tls_005,CXb1Vm19g8wYKwiSEl,1788289016.665498,127.0.0.1:42958,127.0.0.1:443,tcp,RSTO,BENIGN,0,0.002088,10841.0,3344.0,14185.0,7.0,6.0,13.0,1091.1538,0.7642,0.5,0.5285,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,3.6197,0.0,0.0,0.0,0.0,7.0,0.7,1.0,1.0,1.0,0.0,26115.0,435.25,0.0,0.0,0.0,0.0,0.7,1.0,0.0,12821.1429,7.0,0.1316,0.0114,0.0867,3272.2825,26115.0
47,exp_benign_tls_005,BENIGN,data/experiments/BENIGN/exp_benign_tls_005,CXDuG53pVyWPI5imIi,1788289016.508487,127.0.0.1:42944,127.0.0.1:443,tcp,RSTO,BENIGN,0,0.002753,1819.0,41229.0,43048.0,8.0,6.0,14.0,3074.8571,0.0423,0.5333,-0.9155,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,3.5567,0.0,0.0,0.0,0.0,6.0,0.6,1.0,1.0,1.0,0.0,15274.0,254.5667,0.0,0.0,0.0,0.0,0.6,1.0,0.0,12593.8333,6.0,0.1265,0.0007,0.0058,1631.5962,15274.0
48,exp_benign_tls_005,BENIGN,data/experiments/BENIGN/exp_benign_tls_005,CFhXMD1ekdAlkfxzMb,1788289016.382347,127.0.0.1:42942,127.0.0.1:443,tcp,RSTO,BENIGN,0,0.002277,1804.0,3360.0,5164.0,7.0,6.0,13.0,397.2308,0.3493,0.5,-0.3013,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,3.8441,0.0,0.0,0.0,0.0,5.0,0.5,1.0,1.0,1.0,0.0,13455.0,224.25,0.0,0.0,0.0,0.0,0.5,1.0,0.0,6503.0,5.0,0.1265,0.0008,0.0064,1751.5127,13455.0
49,exp_benign_tls_005,BENIGN,data/experiments/BENIGN/exp_benign_tls_005,CbLoMJ2BgzwgTqHxaa,1788289016.25673,127.0.0.1:42936,127.0.0.1:443,tcp,RSTO,BENIGN,0,0.002093,1822.0,5636.0,7458.0,8.0,6.0,14.0,532.7143,0.2443,0.5333,-0.5113,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,3.5879,0.0,0.0,0.0,0.0,4.0,0.4,1.0,1.0,1.0,0.0,11651.0,194.1833,0.0,0.0,0.0,0.0,0.4,1.0,0.0,6837.75,4.0,0.1268,0.0007,0.0055,1894.4341,11651.0
50,exp_benign_tls_005,BENIGN,data/experiments/BENIGN/exp_benign_tls_005,CBVu3f4oZAmPoKtMcd,1788289016.130808,127.0.0.1:42920,127.0.0.1:443,tcp,RSTO,BENIGN,0,0.00203,6194.0,3344.0,9538.0,7.0,6.0,13.0,733.6923,0.6493,0.5,0.2988,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0,3.6197,0.0,0.0,0.0,0.0,3.0,0.3,1.0,1.0,1.0,0.0,9829.0,163.8167,0.0,0.0,0.0,0.0,0.3,1.0,0.0,6631.0,3.0,0.1273,0.0003,0.0023,2063.1052,9829.0
51,exp_benign_tls_005,BENIGN,data/experiments/BENIGN/exp_benign_tls_005,CyqQgo4As2UtWPHugl,1788289016.003789,127.0.0.1:42912,127.0.0.1:443,tcp,RSTO,BENIGN,0,0.002501,1822.0,3360.0,5182.0,7.0,6.0,13.0,398.6154,0.3515,0.5,-0.2967,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,4.007,0.0,0.0,0.0,0.0,2.0,0.2,1.0,1.0,1.0,0.0,3635.0,60.5833,0.0,0.0,0.0,0.0,0.2,1.0,0.0,5177.5,2.0,0.1276,0.0,0.0,4.5,3635.0
52,exp_benign_tls_005,BENIGN,data/experiments/BENIGN/exp_benign_tls_005,CnMNg92wsIoXoMUKg2,1788289015.87619,127.0.0.1:42898,127.0.0.1:443,tcp,RSTO,BENIGN,0,0.003275,1813.0,3360.0,5173.0,7.0,6.0,13.0,397.9231,0.3504,0.5,-0.299,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,3.5567,0.0,0.0,0.0,0.0,1.0,0.1,1.0,1.0,1.0,0.0,1813.0,30.2167,0.0,0.0,0.0,0.0,0.1,1.0,0.0,5173.0,1.0,0.0,0.0,1.0,0.0,1813.0
53,exp_benign_mixed_006,BENIGN,data/experiments/BENIGN/exp_benign_mixed_006,Ckkqre444hRPpsSJN7,1788336564.328546,127.0.0.1:45360,127.0.0.1:8080,tcp,SF,BENIGN,0,0.001717,113.0,226.0,339.0,6.0,6.0,12.0,28.25,0.3324,0.4615,-0.3324,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.6,1.0,2.0,0.0,0.0,287.0,4.7833,5.0,0.0,5.0,0.0,0.6,1.0,0.0,134.0,6.0,0.0606,0.0001,0.0011,29.2542,287.0
54,exp_benign_mixed_006,BENIGN,data/experiments/BENIGN/exp_benign_mixed_006,C7DP9v2hwYc6Leg07f,1788336564.410757,127.0.0.1:43552,127.0.0.1:8000,tcp,SF,BENIGN,0,0.002285,115.0,1286.0,1401.0,6.0,6.0,12.0,116.75,0.082,0.4615,-0.8352,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.7,1.0,3.0,0.0,0.0,402.0,6.7,5.0,0.0,5.0,0.0,0.7,1.0,0.0,315.0,7.0,0.0642,0.0081,0.1256,35.8603,402.0
55,exp_benign_mixed_006,BENIGN,data/experiments/BENIGN/exp_benign_mixed_006,C8jLtKmsT60QYyE6,1788336564.493486,127.0.0.1:45372,127.0.0.1:8080,tcp,SF,BENIGN,0,0.001104,195.0,215.0,410.0,6.0,6.0,12.0,34.1667,0.4745,0.4615,-0.0487,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8,1.0,3.0,0.0,0.0,597.0,9.95,5.0,0.0,5.0,0.0,0.8,1.0,0.0,326.875,8.0,0.0668,0.0099,0.148,56.5264,597.0
56,exp_benign_mixed_006,BENIGN,data/experiments/BENIGN/exp_benign_mixed_006,CzaSQw2i68bAe4b7y6,1788336564.574837,127.0.0.1:43558,127.0.0.1:8000,tcp,SF,BENIGN,0,0.000707,112.0,160.0,272.0,6.0,6.0,12.0,22.6667,0.4103,0.4615,-0.1758,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.9,1.0,3.0,0.0,0.0,709.0,11.8167,5.0,0.0,5.0,0.0,0.9,1.0,0.0,320.7778,9.0,0.0686,0.0104,0.1519,54.5726,709.0
57,exp_benign_mixed_006,BENIGN,data/experiments/BENIGN/exp_benign_mixed_006,CPIM0O16DiNfAVTd5e,1788336564.655902,127.0.0.1:45384,127.0.0.1:8080,tcp,SF,BENIGN,0,0.001892,112.0,1539.0,1651.0,6.0,6.0,12.0,137.5833,0.0678,0.4615,-0.8638,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,1.0,3.0,0.0,0.0,821.0,13.6833,5.0,0.0,5.0,0.0,1.0,1.0,0.0,453.8,10.0,0.07,0.0106,0.151,52.7228,821.0
58,exp_benign_mixed_006,BENIGN,data/experiments/BENIGN/exp_benign_mixed_006,CJr7k602IGn2g9Ckb,1788336564.7584,127.0.0.1:54084,127.0.0.1:9090,tcp,SF,BENIGN,0,0.000966,27.0,26.0,53.0,5.0,5.0,10.0,5.3,0.5,0.4545,0.0185,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.1,1.0,4.0,0.0,0.0,848.0,14.1333,5.0,0.0,5.0,0.0,1.1,1.0,0.0,417.3636,11.0,0.0733,0.014,0.1908,52.7058,848.0
